Subj1	Subj2	grp	corrCuriosity	grpCorrCuriosity	corrConfidence	grpCorrConfidence	corrAllConf	grpCorrAllConf	corrHighConf	grpCorrHighConf	corrAboveAvgConf	grpCorrAboveAvgConf	corrContConf	grpCorrContConf	cuBetaAllConf	grpCuBetaAllConf	cuBetaHighConf	grpCuBetaHighConf	cuBetaAboveAvgConf	grpCuBetaAboveAvgConf	cuBetaContConf	grpCuBetaContConf	uniqueCurAboveAvgConf	grpUniqueCurAboveAvgConf	uniqueMemAboveAvgConf	grpUniqueMemAboveAvgConf	uniqueConfidence	grpUniqueConfidence	InputFile	\
sub-control037	sub-experimental038	0	0.218443561989824	0	0.401512871423678	0	0.375013935081107	0	0.645497224367903	0	0.491397570106278	0	0.346691007854477	0	-0.0682320846032624	0	-0.0254429347939115	0	-0.0281060302591097	0	-0.0559948040585575	0	0.102543193536183	0	0.270730960443167	0	0.160974555819279	0	ISC_sub-control037sub-experimental038_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental040	0	0.386253543657441	0	0.303048723948149	0	0.377551922979416	0	0.387298334620742	0	0.375013935081107	0	0.224071978903004	0	-0.0332405591662062	0	-0.0259612786952778	0	-0.0348121433520101	0	-0.0572774406461304	0	0.281127781253427	0	0.137755681001437	0	0.0623864146311399	0	ISC_sub-control037sub-experimental040_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental042	0	0.279446668347219	0	0.147837942938038	0	0.20385887657505	0	0.197385508487931	0	0.173494479589872	0	0.172725446802191	0	-0.0657717979858412	0	-0.0071250931147009	0	-0.0115756183732132	0	-0.0310692326672567	0	0.19297724662017	0	-0.053203605906376	0	-0.0843385711186595	0	ISC_sub-control037sub-experimental042_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental044	0	-0.0944220925231014	0	0.200117437823394	0	0.194224649016839	0	0.358057437019716	0	0.247772937588052	0	0.0248525098967452	0	-0.00487461630906369	0	0.00662624535581264	0	0.00273782769161374	0	0.0181339479681357	0	-0.187768092067393	0	0.0580398614266279	0	-0.0315883948546152	0	ISC_sub-control037sub-experimental044_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental046	0	0.210526325532122	0	0.144076284273407	0	0.134839972492648	0	0.258198889747161	0	0.0905206050195775	0	0.158672696859187	0	0.0235467867775672	0	-0.011744040059182	0	0.0264855892579726	0	0.0565492654589781	0	0.131738489027193	0	-0.12936321466428	0	-0.0847283026897278	0	ISC_sub-control037sub-experimental046_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental048	0	-0.191620226532016	0	0.258823593042537	0	0.377964473009227	0	0.35337091141178	0	0.397993311036789	0	0.216304192518022	0	-0.0670580684691131	0	-0.0222848643153064	0	-0.0505282194881464	0	-0.0144777307551982	0	-0.298873381873493	0	0.217870371658666	0	0.0181411285428071	0	ISC_sub-control037sub-experimental048_magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental050	0	0.208096383347595	0	0.359027269927403	0	0.0891882585015845	0	0.35337091141178	0	0.331436526903498	0	0.232897529241911	0	-0.0791531988252852	0	-0.0214228925971668	0	-0.0058528182617564	0	-0.0381988729804316	0	0.107004945921279	0	0.111792959535252	0	0.13245300309642	0	ISC_sub-control037sub-experimental050_magictrickwatching_z.nii.gz	\
sub-control039	sub-control041	-1	0.105365245272216	-0.105365245272216	0.168150506242926	-0.168150506242926	-0.0438529009653515	0.0438529009653515	0.227921152919276	-0.227921152919276	0.250417091772061	-0.250417091772061	0.264809700313851	-0.264809700313851	0.0146820656200184	-0.0146820656200184	-0.0214481399874343	0.0214481399874343	-0.0128256406033136	0.0128256406033136	-0.0188576057954701	0.0188576057954701	0.0117744542702505	-0.0117744542702505	0.0409307182519817	-0.0409307182519817	-0.0519240182909324	0.0519240182909324	ISC_sub-control039sub-control041_magictrickwatching_z.nii.gz	\
sub-control039	sub-control043	-1	0.043063981187983	-0.043063981187983	0.491185136816687	-0.491185136816687	3.40165731900009e-20	-3.40165731900009e-20	0.335410196624968	-0.335410196624968	0.491353814911995	-0.491353814911995	0.374640000141882	-0.374640000141882	-0.0574587718801939	0.0574587718801939	-0.0153232131131208	0.0153232131131208	0.00482726115807593	-0.00482726115807593	-0.054783396973923	0.054783396973923	-0.0728323364815342	0.0728323364815342	0.288027268180022	-0.288027268180022	0.268968173383482	-0.268968173383482	ISC_sub-control039sub-control043_magictrickwatching_z.nii.gz	\
sub-control039	sub-control045	-1	0.0447118262837201	-0.0447118262837201	0.592643442197795	-0.592643442197795	0.040291148201269	-0.040291148201269	0.394405318873308	-0.394405318873308	0.542857142857143	-0.542857142857143	0.454407271960375	-0.454407271960375	-0.0295812542160637	0.0295812542160637	-0.0186354691648202	0.0186354691648202	-0.0094224213461713	0.0094224213461713	-0.0407835712795139	0.0407835712795139	-0.0759525850162601	0.0759525850162601	0.339367671014217	-0.339367671014217	0.368458049736966	-0.368458049736966	ISC_sub-control039sub-control045_magictrickwatching_z.nii.gz	\
sub-control039	sub-control047	-1	0.0644242193114763	-0.0644242193114763	0.323215380948156	-0.323215380948156	0.219264504826757	-0.219264504826757	0.0563436169819011	-0.0563436169819011	0.2	-0.2	0.156840285592476	-0.156840285592476	0.00929135268611454	-0.00929135268611454	-0.0189433162711596	0.0189433162711596	-0.0108652523759298	0.0108652523759298	-0.0178398080574515	0.0178398080574515	-0.0244990400233921	0.0244990400233921	-0.00543846803770382	0.00543846803770382	0.0902862230182191	-0.0902862230182191	ISC_sub-control039sub-control047_magictrickwatching_z.nii.gz	\
sub-control039	sub-control049	-1	0.267787084575447	-0.267787084575447	0.273712161902971	-0.273712161902971	-0.0852802865422442	0.0852802865422442	0.0563436169819011	-0.0563436169819011	0.0857142857142857	-0.0857142857142857	0.143760905373455	-0.143760905373455	0.0199541678030945	-0.0199541678030945	0.00171707151026153	-0.00171707151026153	0.0124378948096347	-0.0124378948096347	0.0476401199171258	-0.0476401199171258	0.18944420922895	-0.18944420922895	-0.13983099786837	0.13983099786837	0.0556615774142253	-0.0556615774142253	ISC_sub-control039sub-control049_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental004	0	0.379706325134244	0	0.209381277930024	0	0.0786889475364634	0	0.0701862406343596	0	0.356416844485452	0	0.157838469787003	0	-0.0392839534996956	0	-0.041767320097979	0	-0.047378032764389	0	-0.0317423655385024	0	0.276302250876454	0	0.119805924495059	0	-0.0166800437654531	0	ISC_sub-control039sub-experimental004_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental005	0	0.0589652450307171	0	0.138806933383899	0	-0.0438529009653515	0	-0.0556414884074657	0	-0.00940512813339942	0	0.165704936140201	0	0.0298231702386559	0	-0.00913914812770081	0	0.0168372662636969	0	0.00608423942856828	0	-0.0105716309872798	0	-0.214303858550937	0	-0.0812675911499594	0	ISC_sub-control039sub-experimental005_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental006	0	0.215774685084455	0	-0.0133547180035834	0	0.0395284707521047	0	0	0	0.0192628532132355	0	0.111450074768195	0	-0.0576114491822936	0	-0.0119250550656918	0	-0.00231438922784333	0	-0.0223307862995068	0	0.143583774371793	0	-0.201139880271799	0	-0.237502849763324	0	ISC_sub-control039sub-experimental006_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental008	0	0.539208180609702	0	0.413878352256896	0	0.275411316377622	0	0.210558721903079	0	0.356416844485452	0	0.265650265809816	0	-0.0682770979577036	0	-0.0416746340234393	0	-0.0345154260374387	0	-0.0388235383084105	0	0.435804106351912	0	0.104035717958287	0	0.17820613490574	0	ISC_sub-control039sub-experimental008_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental010	0	0.255569778388445	0	0.444494655142337	0	0.0790569415042095	0	0	0	0.29277002188456	0	0.283446071387888	0	-0.0323283911889779	0	-0.0544796575288597	0	-0.0541936756044967	0	-0.0362152250984913	0	0.15805802257978	0	0.0684326831331269	0	0.218415355056061	0	ISC_sub-control039sub-experimental010_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental012	0	0.19856038170205	0	0.360363075595741	0	0.099258333397093	0	0.192450089729875	0	0.327468504625003	0	0.350739104674872	0	0.0723865396075167	0	0.0233492323412001	0	0.08613283620345	0	0.0750564068366582	0	0.0978362972703175	0	0.108767777169415	0	0.133296834010511	0	ISC_sub-control039sub-experimental012_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental014	0	0.227927229710046	0	0.557248025207703	0	0	0	0.111803398874989	0	0.303034501701066	0	0.364930863254359	0	0.0434760038863252	0	-0.000385456086144705	0	-0.0322341023297469	0	-0.000626760127755168	0	0.12946520519476	0	0.0814302264651747	0	0.335031061774498	0	ISC_sub-control039sub-experimental014_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental016	0	0.0193409327278655	0	0.0925174666287009	0	0.239045721866879	0	0.0603022689155527	0	0.173280045088793	0	0.233038344503767	0	-0.0966388301324606	0	-0.0286312493510237	0	-0.04138214009783	0	-0.0786329513095742	0	-0.0671086370047683	0	-0.027700965456265	0	-0.141378105105801	0	ISC_sub-control039sub-experimental016_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental018	0	0.127316299974276	0	-0.0552219288921229	0	0.119522860933439	0	0	0	0.0755928946018454	0	-0.110534016232919	0	-0.0768356625991597	0	-0.046226621936974	0	-0.0884348197899419	0	-0.0548645421160622	0	0.0499104464168568	0	-0.136063815215073	0	-0.283278196475976	0	ISC_sub-control039sub-experimental018_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental020	0	-0.0394963155643356	0	0.490410629551315	0	-0.125	0	0.111803398874989	0	0.428571428571429	0	0.413610471495967	0	0	0	0	0	0	0	0	0	-0.149580342875945	0	0.233407751968082	0	0.274300556575138	0	ISC_sub-control039sub-experimental020_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental022	0	0.251015132640744	0	0.461313117923157	0	0.40291148201269	0	0.500773395667191	0	0.481571330330887	0	0.280294852984166	0	-0.00137375022482937	0	-0.00925059940201595	0	-0.00946381718998687	0	0.0103828306784669	0	0.136024461349476	0	0.257684316774286	0	0.21941186421371	0	ISC_sub-control039sub-experimental022_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental024	0	0.276972761737255	0	0.538874178268923	0	0.0817860820109531	0	0.227921152919276	0	0.134839972492648	0	0.369066504015191	0	0.00354781602608468	0	-0.0183360968506687	0	-0.00847038767430032	0	-0.0154413982347659	0	0.194081910879941	0	-0.0916135138541069	0	0.312661545685715	0	ISC_sub-control039sub-experimental024_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental026	0	-0.0822764336323878	0	0.250989839784739	0	0.25	0	0.28915746598312	0	0.303034501701066	0	0.189867093482141	0	0.0116208415089112	0	-0.0217723657237605	0	-0.0185291132561758	0	-0.003953391387983	0	-0.180738458147674	0	0.112100564592534	0	0.0165590954374788	0	ISC_sub-control039sub-experimental026_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental028	0	-0.057270816242963	0	0.073589811211381	0	0.449823451060242	0	0.341881729378914	0	0.250417091772061	0	-0.00486726853914809	0	0.00215414381404495	0	-0.0182653542380146	0	-0.00599131578559454	0	-0.00614784256686058	0	-0.150861607244928	0	0.0570108088112806	0	-0.170603332546841	0	ISC_sub-control039sub-experimental028_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental030	0	0.157869800825984	0	0.335124915719802	0	0.0786889475364634	0	0.210558721903079	0	0.296590999477643	0	0.292906945208923	0	-0.047348524896799	0	-0.0436795873094406	0	-0.0849815903048088	0	-0.0337476505386698	0	0.0600043051785429	0	0.0819134155936701	0	0.109063594024325	0	ISC_sub-control039sub-experimental030_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental032	0	0.0284603210650646	0	0.23888533430734	0	0.0817860820109531	0	0.227921152919276	0	0.365994211051474	0	0.230480506341494	0	0.0167677313441354	0	-0.0179766441581871	0	-0.00151808807628876	0	0.0119987538880407	0	-0.075830410081552	0	0.164111551825666	0	0.0126727017241324	0	ISC_sub-control039sub-experimental032_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental034	0	-0.0447328753814668	0	0.460304185870756	0	0.235702260395516	0	0.400891862868637	0	0.496929346597888	0	0.360989658491308	0	-0.0291161165552241	0	-0.0390820151023144	0	-0.0685571831421046	0	-0.0266692286754846	0	-0.161145366630025	0	0.302283417136807	0	0.226571959359877	0	ISC_sub-control039sub-experimental034_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental036	0	0.212951706954878	0	0.349858135399885	0	0.117851130197758	0	0.404820452376368	0	0.537641857856731	0	0.362536211501918	0	-0.057401298362576	0	-0.0219016096493285	0	-0.0219301446442909	0	-0.0312843115820834	0	0.092770118186638	0	0.317518236787157	0	0.121883540427843	0	ISC_sub-control039sub-experimental036_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental038	0	-0.116188774208653	0	0.538727054353727	0	0.0817860820109531	0	0.447213595499958	0	0.491353814911995	0	0.606257680369492	0	-0.0295202898192423	0	-0.0124820356868175	0	0.00511084373757224	0	-0.0510153874181835	0	-0.23208509187817	0	0.303772845788938	0	0.312514421770519	0	ISC_sub-control039sub-experimental038_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental040	0	0.530527790829029	0	0.32605726186893	0	0.170560573084488	0	0.335410196624968	0	0.377964473009227	0	0.233155155111647	0	0.00547123561781395	0	-0.0130003795881838	0	-0.00159526935532824	0	-0.0522980240057565	0	0.425128872462812	0	0.126441590665196	0	0.0955075405468066	0	ISC_sub-control039sub-experimental040_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental042	0	-0.0877726970687209	0	0.310943508305575	0	0.282038037408883	0	0.227921152919276	0	0.281718084909506	0	0.0426659054819379	0	-0.0270600032018211	0	0.00583580599239309	0	0.0216412556234687	0	-0.0260898160268827	0	-0.184261282678537	0	0.0913275722602885	0	0.0749475416790004	0	ISC_sub-control039sub-experimental042_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental044	0	0.0268094340506525	0	0.459954262696297	0	-0.0944911182523068	0	0.124034734589208	0	0.347989740935778	0	0.344839209206806	0	0.0338371784749564	0	0.0195871444629066	0	0.0359547016882956	0	0.0231133646085096	0	-0.0758144727818161	0	0.146270307580344	0	0.242353674529723	0	ISC_sub-control039sub-experimental044_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental046	0	0.0697756656830877	0	0.238096346995203	0	-0.0852802865422442	0	0.111803398874989	0	0.188982236504614	0	0.101199796234755	0	0.0622585815615873	0	0.00121685904791204	0	0.0597024632546545	0	0.061528682099352	0	-0.0181275871776311	0	-0.0169853376948913	0	0.0200457625064572	0	ISC_sub-control039sub-experimental046_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental048	0	-0.320767686701505	0	0.284806298274569	0	0.119522860933439	0	0.0556414884074657	0	0.185730823623234	0	0.168920057044639	0	-0.028346273685093	0	-0.00932396520821245	0	-0.0173113454914645	0	-0.00949831411482423	0	-0.408369929090313	0	0.0183769026023038	0	0.0567500306907157	0	ISC_sub-control039sub-experimental048_magictrickwatching_z.nii.gz	\
sub-control039	sub-experimental050	0	0.00168068594137476	0	0.185993165695094	0	0.040291148201269	0	0.278207442037329	0	0.216317947068187	0	0.210358555425047	0	-0.0404414040412651	0	-0.0084619934900728	0	0.0273640557349255	0	-0.0332194563400577	0	-0.0887532621699727	0	0.0170830336985074	0	-0.0381922267657355	0	ISC_sub-control039sub-experimental050_magictrickwatching_z.nii.gz	\
sub-control041	sub-control043	-1	0.356190763368834	-0.356190763368834	0.241864361621577	-0.241864361621577	0.104828483672192	-0.104828483672192	-0.0254823595718813	0.0254823595718813	-0.0254823595718813	0.0254823595718813	-0.0970347439959396	0.0970347439959396	-0.128119615633811	0.128119615633811	-0.025810200697873	0.025810200697873	-0.0493243919393483	0.0493243919393483	-0.115629438146228	0.115629438146228	0.288142291069116	-0.288142291069116	-0.259768257920593	0.259768257920593	0.0145259896558733	-0.0145259896558733	ISC_sub-control041sub-control043_magictrickwatching_z.nii.gz	\
sub-control041	sub-control045	-1	-0.127816506482225	0.127816506482225	0.048175148956992	-0.048175148956992	0.0141350698548044	-0.0141350698548044	-0.0963142660661774	0.0963142660661774	-0.0963142660661774	0.0963142660661774	-0.00326172751168511	0.00326172751168511	-0.100242097969681	0.100242097969681	-0.0291224567495724	0.0291224567495724	-0.0635740744435955	0.0635740744435955	-0.101629612451819	0.101629612451819	-0.189307477050235	0.189307477050235	-0.282745582484807	0.282745582484807	-0.174732385061859	0.174732385061859	ISC_sub-control041sub-control045_magictrickwatching_z.nii.gz	\
sub-control041	sub-control047	-1	-0.0630998032373735	0.0630998032373735	0.139249231914022	-0.139249231914022	0.307692307692308	-0.307692307692308	-0.0963142660661774	0.0963142660661774	-0.0963142660661774	0.0963142660661774	-0.114837493087603	0.114837493087603	-0.0613694910675027	0.0613694910675027	-0.0294303038559118	0.0294303038559118	-0.065016905473354	0.065016905473354	-0.0786858492297568	0.0786858492297568	-0.124590773805384	0.124590773805384	-0.289144227651084	0.289144227651084	-0.0980000772595586	0.0980000772595586	ISC_sub-control041sub-control047_magictrickwatching_z.nii.gz	\
sub-control041	sub-control049	-1	0.0212458408698172	-0.0212458408698172	0.233454032858545	-0.233454032858545	0.396417523763586	-0.396417523763586	0.0963142660661774	-0.0963142660661774	0.134839972492648	-0.134839972492648	-0.0417635520780991	0.0417635520780991	-0.0507066759505227	0.0507066759505227	-0.0087699160744907	0.0087699160744907	-0.0417137582877896	0.0417137582877896	-0.0132059212551795	0.0132059212551795	-0.0616450099874961	0.0616450099874961	-0.0663293794026877	0.0663293794026877	-0.00812995771762347	0.00812995771762347	ISC_sub-control041sub-control049_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental004	0	0.0740286585343523	0	-0.227197696851435	0	0.0897192042079909	0	-0.247952397709021	0	-0.113080558838435	0	-0.00741412966287582	0	-0.109944797253313	0	-0.0522543076827312	0	-0.101529685861813	0	-0.0925884067108077	0	0.0140898838527716	0	-0.319468633322805	0	-0.453797903100559	0	ISC_sub-control041sub-experimental004_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental005	0	0.185217230133483	0	0.262839758209094	0	0.307692307692308	0	0.0443865526579094	0	0.0443865526579094	0	0.141770909067365	0	-0.0408376735149613	0	-0.0196261357124531	0	-0.0373143868337273	0	-0.054761801743737	0	0.110700408531657	0	-0.172994915811879	0	0.0255904490355135	0	ISC_sub-control041sub-experimental005_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental006	0	0.423520159196499	0	0.135388104721957	0	0.0554700196225229	0	-0.140152977645347	0	-0.051948051948052	0	0.250734187577906	0	-0.128272292935911	0	-0.0224120426504441	0	-0.0564660423252675	0	-0.0831768274718121	0	0.357921837290538	0	-0.292890916606236	0	-0.0895388533791191	0	ISC_sub-control041sub-experimental006_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental008	0	0.344722107699682	0	-0.117474540169171	0	0.28296056711751	0	0.0399923222111324	0	-0.113080558838435	0	-0.150082969362786	0	-0.138937941711321	0	-0.0521616216081915	0	-0.0886670791348629	0	-0.0996695794807158	0	0.284783333018101	0	-0.346232532643997	0	-0.353515577098737	0	ISC_sub-control041sub-experimental008_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental010	0	0.146204029753443	0	-0.0288244309238572	0	-0.0554700196225229	0	-0.282038037408883	0	-0.197385508487931	0	-0.17975466737676	0	-0.102989234942595	0	-0.0649666451136119	0	-0.108345328701921	0	-0.0970612662707966	0	0.0940700690417162	0	-0.410909678709872	0	-0.248331399689191	0	ISC_sub-control041sub-experimental010_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental012	0	0.110555413148353	0	0.320118066372878	0	0.322104673969193	0	0.328975847479884	0	0.051948051948052	0	0.0974438140752509	0	0.00172569585389948	0	0.0128622447564479	0	0.0319811831060258	0	0.0142103656643529	0	0.0353385603438742	0	-0.158051481868021	0	0.082164639262661	0	ISC_sub-control041sub-experimental012_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental014	0	0.178380348895781	0	0.116065199291166	0	0.21483446221183	0	-0.0891882585015845	0	-0.243848881181729	0	-0.202152069485055	0	-0.027184839867292	0	-0.0108724436708969	0	-0.0863857554271712	0	-0.0614728013000605	0	0.130547891023387	0	-0.460554376140961	0	-0.116647528359016	0	ISC_sub-control041sub-experimental014_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental016	0	0.166385554995057	0	0.137329027429838	0	0.146759877141069	0	0.213034521150655	0	0.213034521150655	0	0.111207932634742	0	-0.167299673886078	0	-0.0391182369357759	0	-0.0955337931952542	0	-0.139478992481879	0	0.0762555810700021	0	-0.00248502912713972	0	-0.0920579079488655	0	ISC_sub-control041sub-experimental016_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental018	0	0.271448357015318	0	-0.0174947354976653	0	0.146759877141069	0	-0.20385887657505	0	-0.20385887657505	0	-0.116322027830287	0	-0.147496506352777	0	-0.0567136095217262	0	-0.142586472887366	0	-0.115710583288368	0	0.219913690104115	0	-0.429766156088048	0	-0.246881670876369	0	ISC_sub-control041sub-experimental018_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental020	0	0.389388631206761	0	0.232507762997006	0	0.350823207722812	0	0.140152977645347	0	0.250417091772061	0	0.100014455752884	0	-0.0706608437536172	0	-0.0104869875847522	0	-0.0541516530974242	0	-0.0608460411723053	0	0.295797840204796	0	0.012848866513584	0	-0.00684871163096994	0	ISC_sub-control041sub-experimental020_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental022	0	0.254553869688507	0	-0.121473308869092	0	0.141350698548044	0	-0.0697502970338576	0	-0.051948051948052	0	-0.05452878139564	0	-0.0720345939784466	0	-0.0197375869867682	0	-0.0636154702874111	0	-0.0504632104938384	0	0.188955547782546	0	-0.276184946162506	0	-0.350595978158755	0	ISC_sub-control041sub-experimental022_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental024	0	0.226375369779962	0	0.202978622966045	0	0.179327847738522	0	0.0649350649350649	0	0.0649350649350649	0	0.135323215385012	0	-0.0671130277275325	0	-0.0288230844354209	0	-0.0626220407717245	0	-0.0762874394070712	0	0.149956200613168	0	-0.156515775398514	0	-0.0279994246434299	0	ISC_sub-control041sub-experimental024_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental026	0	0.238370478672083	0	-0.00310683383567039	0	0.350823207722812	0	0.112038675137551	0	0.112038675137551	0	0.0449928362920705	0	-0.059040002244706	0	-0.0322593533085127	0	-0.0726807663536	0	-0.0647994325602883	0	0.157590534527457	0	-0.110598141021174	0	-0.242463308463646	0	ISC_sub-control041sub-experimental026_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental028	0	0.00395133474429288	0	0.0479910277063989	0	-0.0789042530049496	0	0.0649350649350649	0	0.0649350649350649	0	0.187881945458332	0	-0.0685066999395723	0	-0.0287523418227668	0	-0.0601429688830188	0	-0.0669938837391659	0	-0.0724678344225011	0	-0.134524351155838	0	-0.170371058689247	0	ISC_sub-control041sub-experimental028_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental030	0	0.0699683277370399	0	0.0240953584743297	0	-0.0345073862338426	0	0.0399923222111324	0	0.0399923222111324	0	0.0740020662808551	0	-0.118009368650416	0	-0.0541665748941928	0	-0.139133243402233	0	-0.0945936917109751	0	-0.00414168321700863	0	-0.165994300797388	0	-0.196435742337368	0	ISC_sub-control041sub-experimental030_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental032	0	-0.078979850367879	0	0.128846232689906	0	0.179327847738522	0	-0.051948051948052	0	-0.051948051948052	0	-0.108222114804773	0	-0.0538931124094819	0	-0.0284636317429393	0	-0.055669741173713	0	-0.0488472872842646	0	-0.144578172273839	0	-0.243207927578064	0	-0.102131814919569	0	ISC_sub-control041sub-experimental032_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental034	0	0.140959979138079	0	0.159779250460985	0	0.372104203767625	0	-0.0152286225968293	0	-0.0152286225968293	0	-0.0348920114098943	0	-0.0997769603088414	0	-0.0495690026870666	0	-0.122708836239529	0	-0.0875152698477899	0	0.0719622326863834	0	-0.228234305049164	0	-0.0806169098602879	0	ISC_sub-control041sub-experimental034_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental036	0	0.0264045684502169	0	0.0972038073221666	0	0.124034734589208	0	-0.125219695741969	0	-0.125219695741969	0	0.0712845077282749	0	-0.128062142116193	0	-0.0323885972340808	0	-0.0760817977417152	0	-0.0921303527543887	0	-0.0324103848462544	0	-0.326899099380386	0	-0.131072888407061	0	ISC_sub-control041sub-experimental036_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental038	0	8.52109836993904e-21	0	0.485001011763942	0	0.0502117973667861	0	0.20385887657505	0	0.20385887657505	0	0.280055370528001	0	-0.10018113357286	0	-0.0229690232715697	0	-0.049040809359852	0	-0.111861428590489	0	-0.0892805077992363	0	0.00479013534387007	0	0.260330944761382	0	ISC_sub-control041sub-experimental038_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental040	0	0.288050960614814	0	0.291005062743448	0	0.12715279064115	0	0.318529494648516	0	0.318529494648516	0	0.0340986855190946	0	-0.0651896081358033	0	-0.023487367172936	0	-0.0557469224527525	0	-0.113144065178062	0	0.188154435065819	0	0.0909806888533832	0	0.0625760340002356	0	ISC_sub-control041sub-experimental040_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental042	0	0.258629319353712	0	-0.0875638362699317	0	0.0141350698548044	0	-0.181818181818182	0	0	0	0.0757052442766607	0	-0.0977208469554383	0	-0.00465118159235915	0	-0.0325103974739555	0	-0.086935857199188	0	0.188221731998493	0	-0.224639840517235	0	-0.310471370288782	0	ISC_sub-control041sub-experimental042_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental044	0	0.296892112356717	0	0.212618630782051	0	0.265197417652718	0	0.240296187531675	0	0.0697502970338576	0	0.067208778133895	0	-0.0368236652786608	0	0.0091001568781544	0	-0.0181969514091286	0	-0.0377326765637957	0	0.220027156899688	0	-0.158672647739641	0	-0.022554585283888	0	ISC_sub-control041sub-experimental044_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental046	0	-0.0867578677649983	0	-0.106904214733381	0	0.261785157202368	0	0.0254823595718813	0	0.0254823595718813	0	-0.203114207916278	0	-0.00840226219202994	0	-0.0092701285368402	0	0.00555081015723027	0	0.000682640927046688	0	-0.15952457017572	0	-0.165008490892664	0	-0.341910724393071	0	ISC_sub-control041sub-experimental046_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental048	0	-0.308862668556313	0	-0.0487311904876351	0	0.104828483672192	0	0.0443865526579094	0	-0.125219695741969	0	-0.159234040311451	0	-0.0990071174387102	0	-0.0198109527929647	0	-0.0714629985888887	0	-0.0703443552871295	0	-0.367677621852785	0	-0.293750685170123	0	-0.276069562453339	0	ISC_sub-control041sub-experimental048_magictrickwatching_z.nii.gz	\
sub-control041	sub-experimental050	0	0.398776165953166	0	0.213697989077699	0	0.0141350698548044	0	0.0443865526579094	0	0.0443865526579094	0	0.31765277384274	0	-0.111102247794882	0	-0.018948981074825	0	-0.0267875973624987	0	-0.094065497512363	0	0.32425934435134	0	-0.194109833350677	0	-0.00920954494115202	0	ISC_sub-control041sub-experimental050_magictrickwatching_z.nii.gz	\
